id,customer_name,restaurant_name,cuisine_type,location,price_range,rating,liked
2,Nisha Patel,Bengaluru Grill,Indian,Indiranagar,1800,4.4,1
15,Megha Singh,Bangalore Paratha,Italian,Koramangala,1725,4.6,1
5,Kumar Patel,Bangalore Sandwich,Italian,Bellandur,1763,4.5,1
13,Aisha Khan,Bangalore Sushi,Japanese,Malleswaram,1800,4.0,1
11,Aarav Singh,Bangalore Pancake,Indian,Bellandur,1230,3.8,0
4,Aarav Singh,Bangalore Thali,Indian,Banashankari,1111,4.1,1
7,Aisha Khan,Bangalore Bites,Indian,Koramangala,1514,4.6,1
3,Kavita Naidu,Bangalore Bites,Indian,Whitefield,1603,4.6,1
6,Priya Gupta,Bangalore Masala,Indian,Electronic City,1427,4.5,1
6,Mira Gupta,Bangalore Masala,Indian,Bommanahalli,1011,3.8,0
13,Aisha Khan,Bangalore Pancake,Italian,Koramangala,1071,4.5,1
6,Priya Gupta,Bangalore Bites,Italian,Electronic City,1800,4.4,1
7,Aisha Khan,Bangalore Pasta,Indian,Marathahalli,1800,4.7,1
1,Kavita Naidu,Bangalore Paratha,Indian,Banashankari,1561,4.3,1
1,Mira Gupta,Bangalore Thali,Indian,Koramangala,1196,4.1,0
4,Mira Gupta,Bangalore Masala,American,Bommanahalli,1075,3.8,0
7,Ananya Patel,Bangalore Sandwich,Indian,Electronic City,1491,4.5,1
2,Jyothi Reddy,Bangalore Bites,Indian,Marathahalli,1578,4.4,1
9,Aarav Singh,Bangalore Burger,American,Hebbal,1138,4.0,0
13,Rajesh Kumar,Bangalore Biryani,Italian,Koramangala,1754,4.4,1
6,Nisha Patel,Bangalore Paratha,Italian,Domlur,1553,4.1,1
13,Aarav Singh,Bangalore Burger,American,Hebbal,1074,3.9,0
9,Rajesh Kumar,Spice Villa,American,Koramangala,1123,3.9,0
11,Vinay Kumar,Bangalore Dosa,Indian,Koramangala,1646,4.1,1
4,Priya Gupta,Bangalore Masala,Indian,Bellandur,1501,4.3,1
10,Megha Singh,Bangalore Paratha,Indian,Koramangala,1536,4.2,1
7,Aarav Singh,Bangalore Paratha,American,Whitefield,1000,3.9,0
15,Jyothi Reddy,Bangalore Bites,Italian,Domlur,1800,4.7,1
1,Rajesh Kumar,Bangalore Bites,Indian,Indiranagar,1465,3.9,1
12,Ananya Patel,Bangalore Bites,Indian,Electronic City,1456,4.6,1
2,Rakesh Singh,Bangalore Paratha,Indian,Bellandur,1169,4.4,1
12,Nisha Patel,Bangalore Thali,Indian,Banashankari,1603,4.4,1
7,Aarav Singh,Bangalore Pancake,Italian,Banashankari,1206,3.8,0
15,Sophia Singh,Bangalore Pasta,Japanese,Koramangala,1772,4.5,1
13,Vinay Kumar,Bangalore Rolls,Indian,Banashankari,1766,4.4,1
12,Vinay Kumar,Bangalore Sandwich,Mediterranean,Malleswaram,1184,3.8,0
9,Jyothi Reddy,Bangalore Dosa,Indian,Koramangala,1162,4.3,0
8,Aarav Singh,Bangalore Burger,Indian,Koramangala,1146,3.9,0
6,Aarav Singh,Spice Villa,Indian,Bellandur,1115,3.9,0
3,Megha Singh,Bangalore Bites,Indian,Indiranagar,1724,4.4,1
8,Aisha Khan,Bengaluru Grill,Italian,Marathahalli,1749,4.6,1
11,Mira Gupta,Bangalore Pancake,Indian,Bommanahalli,1128,3.8,0
9,Aisha Khan,Bangalore Rolls,Italian,Hebbal,1800,4.5,1
11,Kavita Naidu,Bangalore Dosa,Indian,Malleswaram,1800,4.2,1
13,Rajesh Kumar,Bangalore Pizza,Indian,Hebbal,1000,4.0,0
11,Ravi Verma,Bangalore Pancake,Mediterranean,Koramangala,1167,4.2,1
4,Jyothi Reddy,Bangalore Paratha,Indian,Whitefield,1545,4.3,1
15,Priya Gupta,Bangalore Thali,Indian,Banashankari,1800,4.2,1
13,Ananya Patel,Bangalore Thali,Indian,Domlur,1800,4.5,1
14,Kumar Patel,Bangalore Biryani,Indian,Whitefield,1800,4.0,1
14,Vinay Kumar,Bangalore Sandwich,American,Electronic City,1033,4.2,0
15,Ananya Patel,Bangalore Pasta,Italian,Electronic City,1800,4.4,1
11,Aisha Khan,Bangalore Paratha,Italian,Banashankari,1800,4.5,1
11,Ravi Verma,Bangalore Rolls,Indian,Koramangala,1000,4.4,1
15,Aarav Singh,Bangalore Burger,Mediterranean,Bommanahalli,1103,3.8,0
11,Kumar Patel,Bangalore Sandwich,Indian,Bommanahalli,1764,4.0,0
11,Aarav Singh,Bangalore Pasta,Italian,Koramangala,1613,4.0,1
12,Nisha Patel,Bangalore Sushi,Indian,Electronic City,1544,4.6,1
11,Kumar Patel,Bangalore Burger,Indian,Malleswaram,1172,3.9,0
2,Megha Singh,Bengaluru Grill,Indian,Bommanahalli,1788,4.4,1
12,Rakesh Singh,Bangalore Burger,American,Hebbal,1063,3.9,0
14,Aarav Singh,Bangalore Sandwich,American,Hebbal,1211,3.9,0
8,Ravi Verma,Bangalore Paratha,Indian,Jayanagar,1800,4.3,1
4,Kavita Naidu,Bengaluru Grill,Italian,Jayanagar,1748,4.2,1
8,Sophia Singh,Bangalore Bites,Indian,Banashankari,1518,4.2,1
9,Megha Singh,Bangalore Pizza,Indian,Whitefield,1800,4.7,1
7,Ananya Patel,Bangalore Dosa,Indian,Banashankari,1084,4.2,1
5,Mira Gupta,Bangalore Rolls,Indian,Jayanagar,1000,3.8,0
5,Aarav Singh,Bangalore Bites,Indian,Bommanahalli,1135,4.0,0
12,Kavita Naidu,Bangalore Sushi,Japanese,Koramangala,1758,4.1,1
11,Kavita Naidu,Bangalore Paratha,Indian,Domlur,1102,4.4,1
7,Rajesh Kumar,Bangalore Burger,Indian,Banashankari,1242,4.1,0
8,Kavita Naidu,Spice Villa,Indian,Domlur,1555,4.4,1
15,Kumar Patel,Bangalore Burger,American,Hebbal,1130,3.9,0
6,Kavita Naidu,Bangalore Thali,Indian,Koramangala,1492,4.5,1
13,Nisha Patel,Bangalore Pizza,Indian,Bellandur,1283,3.9,0
9,Vinay Kumar,Bangalore Sandwich,American,Bommanahalli,1000,3.8,0
5,Rajesh Kumar,Bangalore Pasta,Indian,Bellandur,1497,4.7,1
9,Priya Gupta,Bangalore Paratha,Indian,Bommanahalli,1722,4.7,1
14,Ravi Verma,Bangalore Pizza,Indian,Koramangala,1248,4.0,0
14,Jyothi Reddy,Bangalore Biryani,Indian,Electronic City,1434,4.6,1
15,Vinay Kumar,Bangalore Bites,Indian,Jayanagar,1800,4.7,1
1,Nisha Patel,Bangalore Thali,Indian,Malleswaram,1465,4.2,1
14,Aisha Khan,Bangalore Pancake,Italian,Whitefield,1800,4.5,1
7,Rajesh Kumar,Bangalore Burger,Indian,Domlur,1000,3.9,0
15,Rajesh Kumar,Bangalore Dosa,American,Koramangala,1166,4.1,0
13,Nisha Patel,Bangalore Sandwich,Indian,Bellandur,1156,4.0,0
6,Aarav Singh,Spice Villa,American,Jayanagar,1115,4.2,0
1,Aarav Singh,Bengaluru Grill,Indian,Indiranagar,1716,4.3,0
13,Kavita Naidu,Bangalore Burger,Indian,Bellandur,1055,4.6,0
14,Kumar Patel,Bangalore Burger,Indian,Jayanagar,1793,4.0,1
10,Jyothi Reddy,Bangalore Thali,Indian,Banashankari,1800,4.0,0
15,Mira Gupta,Bangalore Burger,American,Bommanahalli,1193,3.9,0
2,Nisha Patel,Bangalore Paratha,Indian,Marathahalli,1178,4.4,1
7,Megha Singh,Bengaluru Grill,Indian,Electronic City,1451,4.5,0
4,Aarav Singh,Bangalore Pancake,Mediterranean,Hebbal,1181,4.0,0
3,Nisha Patel,Bangalore Thali,Indian,Jayanagar,1069,4.0,0
13,Aisha Khan,Bangalore Bites,Japanese,Banashankari,1525,4.7,1
4,Kavita Naidu,Bangalore Pizza,Italian,Domlur,1507,4.5,1
15,Jyothi Reddy,Bangalore Pasta,Indian,Banashankari,1773,4.7,1
5,Ananya Patel,Bangalore Thali,Indian,Indiranagar,1800,4.2,1
3,Ravi Verma,Bangalore Bites,Japanese,Koramangala,1800,4.5,1
9,Aisha Khan,Bangalore Thali,American,Bommanahalli,1000,4.0,0
2,Rakesh Singh,Bangalore Burger,Indian,Whitefield,1100,3.8,1
9,Jyothi Reddy,Bangalore Masala,Indian,Bellandur,1043,3.9,0
12,Kavita Naidu,Bangalore Paratha,Japanese,Indiranagar,1515,4.4,1
13,Jyothi Reddy,Bangalore Sushi,Italian,Malleswaram,1800,4.4,1
15,Ravi Verma,Bangalore Bites,American,Koramangala,1800,4.5,1
13,Jyothi Reddy,Bangalore Paratha,Mediterranean,Koramangala,1141,4.3,1
12,Aisha Khan,Bangalore Sushi,Italian,Koramangala,1800,4.4,1
10,Sophia Singh,Bangalore Burger,Indian,Domlur,1800,4.4,1
1,Rajesh Kumar,Bangalore Sandwich,Indian,Koramangala,1800,4.4,1
15,Priya Gupta,Bangalore Pancake,American,Banashankari,1145,3.9,0
12,Jyothi Reddy,Spice Villa,Indian,Hebbal,1140,4.2,0
10,Aisha Khan,Bangalore Sushi,Italian,Koramangala,1538,4.3,1
1,Kavita Naidu,Bengaluru Grill,Indian,Jayanagar,1432,4.1,1
11,Kumar Patel,Bangalore Pancake,American,Bommanahalli,1097,3.9,0
13,Megha Singh,Bangalore Sandwich,Mediterranean,Bommanahalli,1800,4.2,1
10,Kavita Naidu,Bangalore Paratha,Italian,Electronic City,1800,4.5,1
11,Rakesh Singh,Bangalore Thali,Indian,Koramangala,1118,3.8,0
10,Aarav Singh,Bangalore Burger,American,Hebbal,1113,4.0,0
15,Aarav Singh,Bangalore Sandwich,American,Hebbal,1583,4.0,0
9,Jyothi Reddy,Bangalore Sushi,Indian,Koramangala,1800,4.5,1
2,Mira Gupta,Bangalore Paratha,Indian,Malleswaram,1800,4.5,1
10,Aisha Khan,Bangalore Pasta,Italian,Domlur,1800,4.2,1
9,Priya Gupta,Bangalore Sushi,Indian,Marathahalli,1800,4.5,1
13,Mira Gupta,Bangalore Paratha,Indian,Bellandur,1431,4.5,1
15,Ananya Patel,Bangalore Thali,Italian,Banashankari,1800,4.7,1
5,Aisha Khan,Bangalore Bites,Indian,Domlur,1491,4.5,1
2,Jyothi Reddy,Bangalore Pizza,Indian,Malleswaram,1184,4.5,1
11,Aisha Khan,Bengaluru Grill,Japanese,Domlur,1783,4.5,1
9,Jyothi Reddy,Bangalore Thali,Indian,Marathahalli,1800,4.5,1
12,Priya Gupta,Bangalore Bites,Italian,Electronic City,1733,4.5,1
11,Aisha Khan,Bangalore Sushi,Indian,Domlur,1800,4.5,1
11,Nisha Patel,Bangalore Pizza,Indian,Bommanahalli,1800,3.9,1
6,Aarav Singh,Bangalore Pancake,American,Bellandur,1063,3.8,0
13,Kavita Naidu,Bangalore Sandwich,Indian,Marathahalli,1053,3.9,0
10,Kumar Patel,Bangalore Sushi,Italian,Malleswaram,1517,4.5,1
6,Jyothi Reddy,Bangalore Paratha,Indian,Marathahalli,1168,4.5,1
7,Aarav Singh,Bangalore Rolls,Indian,Bellandur,1275,3.8,0
8,Sophia Singh,Bangalore Rolls,Mediterranean,Indiranagar,1280,3.9,0
6,Mira Gupta,Bangalore Paratha,Japanese,Whitefield,1180,4.4,0
13,Aarav Singh,Bangalore Burger,American,Hebbal,1117,4.0,0
14,Aisha Khan,Bangalore Pizza,Indian,Jayanagar,1800,4.7,1
11,Mira Gupta,Bangalore Sandwich,American,Bommanahalli,1095,4.0,0
3,Jyothi Reddy,Bangalore Paratha,Indian,Bellandur,1533,4.3,0
3,Aisha Khan,Bangalore Thali,Indian,Koramangala,1201,4.0,0
5,Kavita Naidu,Bangalore Biryani,Japanese,Banashankari,1423,4.2,1
15,Kumar Patel,Bangalore Paratha,Italian,Domlur,1487,4.5,1
15,Aisha Khan,Spice Villa,Indian,Hebbal,1265,3.8,0
10,Kumar Patel,Bangalore Sushi,Indian,Domlur,1600,3.8,1
13,Ananya Patel,Bangalore Thali,Japanese,Domlur,1503,4.5,1
10,Kumar Patel,Bangalore Pasta,Indian,Marathahalli,1040,4.4,0
4,Aisha Khan,Bangalore Biryani,Indian,Marathahalli,1549,4.3,1
7,Aisha Khan,Bangalore Pasta,Indian,Koramangala,1800,4.5,1
14,Jyothi Reddy,Bangalore Pizza,Indian,Banashankari,1792,4.3,1
12,Vinay Kumar,Bangalore Pancake,American,Koramangala,1000,4.0,0
14,Kumar Patel,Bangalore Rolls,Indian,Koramangala,1539,3.9,0
8,Aarav Singh,Bangalore Pancake,American,Bellandur,1133,3.8,0
15,Aarav Singh,Bangalore Rolls,American,Bellandur,1120,3.9,0
5,Rakesh Singh,Bangalore Pasta,Indian,Banashankari,1032,3.9,0
8,Sophia Singh,Bangalore Biryani,Indian,Marathahalli,1764,4.3,1
6,Priya Gupta,Bangalore Paratha,American,Hebbal,1514,4.5,1
12,Aisha Khan,Bangalore Pasta,Indian,Marathahalli,1143,3.9,1
1,Sophia Singh,Bangalore Bites,Indian,Jayanagar,1301,4.0,0
3,Priya Gupta,Bangalore Pizza,Japanese,Malleswaram,1655,4.5,1
9,Priya Gupta,Bangalore Sushi,Indian,Jayanagar,1787,4.5,1
12,Jyothi Reddy,Bangalore Biryani,Indian,Electronic City,1508,4.2,0
10,Vinay Kumar,Spice Villa,American,Hebbal,1000,3.8,0
5,Ananya Patel,Bangalore Biryani,Indian,Banashankari,1528,4.3,1
15,Kumar Patel,Bangalore Pasta,Mediterranean,Koramangala,1170,4.5,0
13,Sophia Singh,Bangalore Bites,Indian,Koramangala,1566,4.4,1
15,Aarav Singh,Bangalore Sandwich,American,Bellandur,1071,4.1,0
11,Aarav Singh,Bangalore Paratha,American,Jayanagar,1211,4.1,1
10,Aisha Khan,Bangalore Sushi,Indian,Indiranagar,1535,4.3,1
15,Jyothi Reddy,Bangalore Pizza,Indian,Bommanahalli,1710,4.6,1
14,Megha Singh,Bangalore Sandwich,Mediterranean,Indiranagar,1474,4.5,1
13,Ravi Verma,Bangalore Sushi,American,Bellandur,1097,3.8,0
1,Rajesh Kumar,Bangalore Dosa,Indian,Hebbal,1117,3.8,0
4,Aisha Khan,Bangalore Paratha,Indian,Domlur,1800,4.4,1
13,Aisha Khan,Bengaluru Grill,Indian,Banashankari,1800,4.5,1
6,Rajesh Kumar,Bangalore Burger,Indian,Indiranagar,1048,4.0,0
13,Priya Gupta,Bangalore Thali,American,Koramangala,1000,3.8,0
11,Aisha Khan,Bangalore Thali,Italian,Jayanagar,1554,4.7,1
10,Rajesh Kumar,Bangalore Sandwich,Italian,Banashankari,1789,4.1,0
8,Sophia Singh,Bangalore Bites,Indian,Banashankari,1257,4.2,1
10,Ananya Patel,Bangalore Thali,Italian,Domlur,1154,4.6,1
7,Sophia Singh,Spice Villa,Japanese,Jayanagar,1023,4.5,0
15,Nisha Patel,Bangalore Bites,Indian,Indiranagar,1549,4.5,1
8,Nisha Patel,Bangalore Pasta,Italian,Malleswaram,1536,4.4,1
12,Ananya Patel,Bangalore Pizza,Italian,Marathahalli,1462,4.7,1
15,Aarav Singh,Bangalore Burger,Italian,Hebbal,1247,4.1,0
4,Mira Gupta,Bangalore Masala,Indian,Indiranagar,1264,4.0,0
12,Aisha Khan,Bangalore Pancake,American,Koramangala,1800,4.5,1
6,Rakesh Singh,Bangalore Bites,Indian,Hebbal,1154,4.0,0
15,Aarav Singh,Bangalore Masala,Italian,Bellandur,1196,3.9,0
12,Ananya Patel,Bangalore Pizza,Indian,Domlur,1800,4.3,1
13,Ananya Patel,Bangalore Biryani,Indian,Koramangala,1470,4.6,1
8,Ananya Patel,Bangalore Thali,Indian,Koramangala,1528,4.5,1
11,Aisha Khan,Bangalore Biryani,Indian,Jayanagar,1775,4.4,1
2,Sophia Singh,Bangalore Bites,Indian,Indiranagar,1516,4.5,1
14,Rajesh Kumar,Bangalore Pancake,American,Bellandur,1800,4.1,0
6,Aarav Singh,Bangalore Bites,Indian,Domlur,1522,4.1,1
13,Aarav Singh,Bangalore Burger,American,Whitefield,1129,4.0,0
14,Aisha Khan,Bangalore Sushi,Italian,Marathahalli,1713,4.6,1
14,Priya Gupta,Bangalore Paratha,Indian,Electronic City,1168,4.6,0
4,Jyothi Reddy,Bangalore Bites,Indian,Whitefield,1458,4.1,1
5,Jyothi Reddy,Bangalore Pizza,Italian,Electronic City,1800,4.3,1
9,Ananya Patel,Bangalore Biryani,Indian,Malleswaram,1412,4.3,1
13,Aisha Khan,Bangalore Sushi,Indian,Bellandur,1555,4.5,1
5,Kumar Patel,Bangalore Pasta,Italian,Electronic City,1168,3.9,1
13,Aisha Khan,Bangalore Rolls,Mediterranean,Banashankari,1678,4.6,0
13,Vinay Kumar,Bangalore Sandwich,Mediterranean,Whitefield,1076,3.8,0
12,Vinay Kumar,Bangalore Pizza,Indian,Marathahalli,1503,4.6,1
12,Jyothi Reddy,Bangalore Pizza,American,Domlur,1128,4.2,1
14,Aisha Khan,Bangalore Bites,Italian,Koramangala,1800,4.4,1
6,Aarav Singh,Bangalore Sandwich,Indian,Koramangala,1196,4.0,0
15,Aarav Singh,Bangalore Masala,American,Hebbal,1189,4.1,0
15,Rajesh Kumar,Bangalore Thali,Indian,Indiranagar,1465,4.7,0
5,Sophia Singh,Bangalore Masala,Indian,Koramangala,1482,4.1,0
7,Aisha Khan,Bangalore Sushi,Indian,Koramangala,1762,4.4,1
10,Jyothi Reddy,Bangalore Pasta,Indian,Malleswaram,1500,4.2,1
9,Aarav Singh,Bangalore Pancake,Indian,Hebbal,1214,3.8,0
6,Ravi Verma,Bangalore Thali,Indian,Indiranagar,1800,4.7,1
8,Megha Singh,Bangalore Bites,Italian,Electronic City,1484,4.6,1
4,Megha Singh,Bangalore Sandwich,Indian,Jayanagar,1210,3.9,1
13,Jyothi Reddy,Bangalore Pasta,Indian,Indiranagar,1772,4.6,1
15,Vinay Kumar,Bangalore Paratha,Indian,Koramangala,1109,4.6,0
10,Ananya Patel,Bangalore Thali,Indian,Bommanahalli,1752,4.7,1
15,Nisha Patel,Bangalore Dosa,Indian,Hebbal,1015,3.9,1
4,Jyothi Reddy,Bangalore Thali,Indian,Indiranagar,1504,4.5,1
7,Jyothi Reddy,Bangalore Bites,Indian,Domlur,1471,4.4,1
13,Priya Gupta,Bangalore Paratha,Indian,Marathahalli,1800,4.4,1
13,Vinay Kumar,Bangalore Sandwich,American,Banashankari,1248,4.4,0
3,Megha Singh,Bengaluru Grill,Indian,Malleswaram,1000,4.3,1
13,Rakesh Singh,Bangalore Sushi,Italian,Banashankari,1495,4.2,1
8,Jyothi Reddy,Bangalore Bites,Indian,Indiranagar,1274,4.4,1
5,Jyothi Reddy,Bangalore Sushi,Indian,Domlur,1800,4.6,1
11,Sophia Singh,Bangalore Pasta,Japanese,Banashankari,1102,4.0,0
10,Aisha Khan,Bangalore Pizza,Indian,Jayanagar,1800,4.5,1
12,Aisha Khan,Bengaluru Grill,Indian,Jayanagar,1784,4.4,1
2,Ravi Verma,Bangalore Dosa,Indian,Indiranagar,1633,4.4,1
1,Nisha Patel,Bangalore Sandwich,Indian,Koramangala,1254,3.9,0
14,Mira Gupta,Bangalore Burger,American,Bellandur,1216,3.8,0
11,Aarav Singh,Bangalore Dosa,Indian,Bellandur,1093,4.0,0
10,Megha Singh,Bangalore Bites,Indian,Banashankari,1553,4.6,1
1,Ananya Patel,Bengaluru Grill,Indian,Banashankari,1522,4.2,1
7,Rakesh Singh,Bangalore Biryani,Indian,Bommanahalli,1479,4.3,1
2,Mira Gupta,Bangalore Paratha,Indian,Jayanagar,1180,4.5,1
5,Priya Gupta,Bangalore Pasta,Italian,Marathahalli,1719,4.5,1
3,Nisha Patel,Bangalore Masala,Indian,Bellandur,1484,3.8,1
2,Mira Gupta,Spice Villa,Indian,Bommanahalli,1120,4.6,1
5,Ananya Patel,Bangalore Sushi,Indian,Domlur,1773,4.3,1
4,Ananya Patel,Bangalore Paratha,Indian,Whitefield,1458,4.5,1
3,Aarav Singh,Bangalore Paratha,Indian,Banashankari,1109,3.9,0
1,Mira Gupta,Bangalore Thali,Indian,Bellandur,1203,4.1,0
13,Vinay Kumar,Bangalore Burger,Indian,Banashankari,1211,3.9,0
1,Kavita Naidu,Bangalore Biryani,Indian,Bellandur,1710,4.4,1
15,Megha Singh,Bangalore Paratha,Italian,Indiranagar,1800,4.5,1
4,Megha Singh,Bangalore Paratha,Indian,Electronic City,1443,4.7,0
8,Aisha Khan,Bangalore Pizza,Indian,Indiranagar,1713,4.3,1
4,Aisha Khan,Bangalore Biryani,Indian,Domlur,1718,4.5,1
6,Mira Gupta,Bangalore Biryani,Indian,Domlur,1564,4.5,1
3,Ravi Verma,Bangalore Paratha,Indian,Domlur,1498,3.8,0
6,Aarav Singh,Bangalore Dosa,Italian,Bommanahalli,1800,4.5,1
7,Ananya Patel,Bengaluru Grill,Indian,Domlur,1800,4.5,1
15,Rakesh Singh,Bangalore Masala,Mediterranean,Hebbal,1102,3.8,0
12,Aisha Khan,Bangalore Rolls,Mediterranean,Whitefield,1105,3.8,1
3,Mira Gupta,Bangalore Biryani,Indian,Domlur,1106,4.6,0
9,Mira Gupta,Bengaluru Grill,Indian,Jayanagar,1730,4.3,1
10,Kumar Patel,Bangalore Sandwich,Japanese,Hebbal,1311,4.1,1
1,Nisha Patel,Bangalore Masala,Indian,Bellandur,1025,4.0,0
3,Jyothi Reddy,Bengaluru Grill,Indian,Indiranagar,1446,4.4,1
14,Megha Singh,Bangalore Pasta,Italian,Electronic City,1638,4.7,1
11,Vinay Kumar,Bangalore Dosa,Indian,Whitefield,1129,3.8,0
13,Jyothi Reddy,Bangalore Rolls,Indian,Domlur,1467,4.3,1
14,Megha Singh,Bengaluru Grill,Italian,Marathahalli,1782,4.7,1
4,Sophia Singh,Bangalore Pizza,Indian,Marathahalli,1749,4.6,1
14,Priya Gupta,Bangalore Sandwich,American,Jayanagar,1024,4.7,1
5,Aisha Khan,Bangalore Sushi,Indian,Banashankari,1773,4.4,1
14,Jyothi Reddy,Bangalore Pasta,American,Electronic City,1800,4.4,1
7,Mira Gupta,Bangalore Paratha,Indian,Whitefield,1224,4.0,0
11,Rajesh Kumar,Bangalore Burger,American,Bommanahalli,1146,3.8,0
14,Megha Singh,Bangalore Sushi,Indian,Koramangala,1781,4.5,1
15,Aarav Singh,Bangalore Masala,American,Hebbal,1551,4.1,1
1,Rajesh Kumar,Bangalore Bites,Indian,Hebbal,1800,4.5,0
2,Ananya Patel,Bangalore Pizza,Indian,Jayanagar,1475,4.1,1
12,Megha Singh,Bangalore Pizza,Indian,Marathahalli,1705,4.0,0
6,Aisha Khan,Bangalore Masala,Italian,Bellandur,1501,4.3,1
11,Vinay Kumar,Spice Villa,Indian,Hebbal,1073,3.9,0
15,Kumar Patel,Bangalore Burger,Mediterranean,Banashankari,1154,4.0,0
14,Nisha Patel,Bangalore Sushi,Indian,Koramangala,1116,4.2,1
3,Aisha Khan,Bangalore Sushi,Indian,Electronic City,1512,4.2,1
15,Nisha Patel,Bangalore Thali,Indian,Electronic City,1523,4.7,1
3,Sophia Singh,Bangalore Paratha,Indian,Koramangala,1249,3.8,0
6,Aarav Singh,Bangalore Rolls,Indian,Koramangala,1165,4.0,0
3,Rajesh Kumar,Bangalore Pancake,Mediterranean,Koramangala,1181,3.9,0
12,Nisha Patel,Bengaluru Grill,Indian,Domlur,1800,4.4,0
14,Vinay Kumar,Bangalore Sandwich,American,Hebbal,1217,4.2,0
13,Aisha Khan,Spice Villa,Indian,Koramangala,1482,3.9,0
3,Kumar Patel,Bangalore Pasta,Indian,Indiranagar,1583,4.3,1
8,Vinay Kumar,Bengaluru Grill,Indian,Whitefield,1557,4.5,1
2,Aisha Khan,Bangalore Thali,Indian,Banashankari,1800,4.4,1
13,Vinay Kumar,Bangalore Paratha,American,Jayanagar,1290,4.0,0
14,Rajesh Kumar,Bangalore Burger,American,Bommanahalli,1255,4.2,0
11,Aarav Singh,Bangalore Dosa,Indian,Banashankari,1498,4.3,1
9,Jyothi Reddy,Bangalore Paratha,Indian,Marathahalli,1800,4.7,1
1,Rajesh Kumar,Bengaluru Grill,Indian,Koramangala,1133,3.8,0
15,Nisha Patel,Bangalore Bites,American,Bellandur,1131,3.8,0
3,Rajesh Kumar,Bengaluru Grill,Indian,Domlur,1028,4.5,1
10,Rakesh Singh,Bangalore Pancake,American,Bommanahalli,1194,3.8,0
12,Jyothi Reddy,Bangalore Paratha,Mediterranean,Domlur,1685,4.5,1
1,Ananya Patel,Bangalore Pizza,Indian,Marathahalli,1776,4.4,1
12,Rakesh Singh,Bangalore Masala,Mediterranean,Bellandur,1015,3.8,0
7,Priya Gupta,Bangalore Paratha,Italian,Jayanagar,1800,4.6,1
7,Aisha Khan,Bangalore Rolls,Indian,Domlur,1466,4.6,0
4,Ravi Verma,Bangalore Rolls,Indian,Hebbal,1337,3.8,0
13,Aisha Khan,Bangalore Bites,Indian,Bellandur,1800,4.4,1
4,Mira Gupta,Spice Villa,Indian,Hebbal,1096,3.9,0
10,Aisha Khan,Bangalore Masala,Indian,Bellandur,1081,4.0,0
13,Megha Singh,Bangalore Paratha,Italian,Domlur,1517,4.5,1
1,Rakesh Singh,Spice Villa,Indian,Jayanagar,1621,4.4,1
14,Aisha Khan,Bangalore Sushi,Indian,Hebbal,1763,4.6,0
10,Nisha Patel,Bengaluru Grill,Indian,Malleswaram,1482,4.3,1
13,Aarav Singh,Bangalore Burger,Indian,Bommanahalli,1073,3.9,0
7,Sophia Singh,Bangalore Sandwich,Indian,Electronic City,1217,4.3,0
6,Megha Singh,Bangalore Pasta,Indian,Bommanahalli,1546,4.5,1
11,Priya Gupta,Bangalore Pasta,Italian,Banashankari,1800,4.7,1
5,Vinay Kumar,Bangalore Masala,Indian,Marathahalli,1800,4.4,1
12,Rakesh Singh,Bangalore Bites,Indian,Banashankari,1765,4.4,1
13,Jyothi Reddy,Bangalore Burger,Mediterranean,Electronic City,1078,3.9,0
11,Vinay Kumar,Bangalore Sandwich,Mediterranean,Hebbal,1000,3.9,0
4,Sophia Singh,Bangalore Pizza,Indian,Marathahalli,1129,4.3,1
8,Rakesh Singh,Bangalore Thali,Indian,Banashankari,1302,3.8,1
6,Megha Singh,Bangalore Sushi,Indian,Jayanagar,1489,4.5,1
10,Vinay Kumar,Bangalore Rolls,American,Koramangala,1011,3.9,0
6,Ananya Patel,Bangalore Masala,Indian,Banashankari,1006,3.8,0
6,Rajesh Kumar,Bangalore Biryani,Indian,Banashankari,1505,4.4,1
11,Kumar Patel,Bangalore Pancake,Mediterranean,Malleswaram,1800,3.9,0
10,Ananya Patel,Bangalore Masala,Indian,Marathahalli,1108,4.3,1
13,Kavita Naidu,Bangalore Paratha,Italian,Koramangala,1800,4.4,1
4,Rakesh Singh,Bangalore Dosa,Indian,Malleswaram,1046,4.5,0
15,Aisha Khan,Bangalore Paratha,Italian,Jayanagar,1574,4.1,1
12,Ravi Verma,Bangalore Bites,Mediterranean,Koramangala,1125,4.3,0
9,Vinay Kumar,Bangalore Thali,Indian,Jayanagar,1800,4.6,1
5,Ananya Patel,Bangalore Sushi,Indian,Marathahalli,1575,4.3,1
5,Aisha Khan,Bengaluru Grill,Indian,Koramangala,1711,4.4,1
15,Aisha Khan,Bangalore Pizza,Italian,Indiranagar,1498,4.4,1
5,Kumar Patel,Spice Villa,Indian,Hebbal,1790,4.3,1
15,Aisha Khan,Bangalore Biryani,Indian,Malleswaram,1117,3.8,1
13,Aisha Khan,Bangalore Paratha,Indian,Marathahalli,1429,4.4,1
5,Rakesh Singh,Bangalore Masala,Indian,Indiranagar,1156,3.8,0
1,Priya Gupta,Bengaluru Grill,Indian,Whitefield,1800,4.5,1
4,Jyothi Reddy,Bengaluru Grill,Indian,Indiranagar,1462,4.6,1
3,Ananya Patel,Bangalore Bites,Indian,Marathahalli,1532,4.5,1
